obj_id,type
ZTF20aahpwym,SN Ia
ZTF20aahqabk,SN Ia
ZTF20aahqbib,SN Ia
ZTF20aahqbsr,SN IIP
ZTF20aahqbun,SN IIP
ZTF20aahqcup,SN Ia
ZTF20aahtjat,SN Ia
ZTF20aahtral,SN Ia
ZTF20aahzyep,SN Ia
ZTF20aaiaaoi,SN Ia
ZTF20aaiahra,SN Ib
ZTF20aaideho,SN Ia
ZTF20aaidnyk,SN Ia
ZTF20aaifkyj,SN Ia
ZTF20aaiftgi,SN Ic
ZTF20aaifyab,SN Ia
ZTF20aaifybu,SLSN-I
ZTF20aaifyrs,SN Ia
ZTF20aaifyvz,SN Ia
ZTF20aaifzfk,SN IIP
ZTF20aaiihky,SN Ia
ZTF20aaiqiti,SN Ic-BL
ZTF20aairvsi,SN Ia
ZTF20aaivego,SN Ia
ZTF20aaivjce,SN Ia-91bg
ZTF20aaivvwa,SN Ia
ZTF20aajcdad,SN Ib
ZTF20aajjxwc,SN Ia-91T
ZTF20aajystl,SN Ia
ZTF20aakbtyz,SN Ia
ZTF20aakdppm,Novae
ZTF20aakfofq,SN Ia
ZTF20aakhpmp,SN Ia
ZTF20aakndsn,SN Ia
ZTF20aaknzba,SN Ia
ZTF20aakodiq,SN Ia
ZTF20aakodyh,SN Ib
ZTF20aakxwgy,SN Ia
ZTF20aakzbfh,SN IIP
ZTF20aalbjpf,SN Ia
ZTF20aalbjqh,SN Ia
ZTF20aalbtwh,SN IIP
ZTF20aalcyih,SN Ib
ZTF20aaljgcp,SN Ia
ZTF20aalkcea,SN Ia
ZTF20aalkfui,SN Ia
ZTF20aalmeaj,SN Ia
ZTF20aalrksw,SN Ia
ZTF20aalrptc,SN Ia
ZTF20aalrqbu,SN Ibn
ZTF20aalxlis,SN Ic-BL
ZTF20aalyeut,SN Ia
ZTF20aamamnp,SN IIP
ZTF20aamaqak,SN Ia
ZTF20aamazzl,SN IIP
ZTF20aamdqiz,SN Ia
ZTF20aamdsjv,SN Ia
ZTF20aamdyal,SN Ia
ZTF20aamdyln,SN Ic
ZTF20aamenwg,SN Ia
ZTF20aamerev,SN Ia
ZTF20aamfpcj,SN Ia
ZTF20aamgdkb,SN Ia
ZTF20aamhocj,SN Ia
ZTF20aamifit,SN Ia
ZTF20aamizsz,SN Ia
ZTF20aamknxn,SN Ia
ZTF20aamksoq,SN Ia
ZTF20aamkyyx,SN Ia
ZTF20aamlmec,SN IIP
ZTF20aammdfk,SN IIn
ZTF20aammgop,SN Ia
ZTF20aammhli,SN Ia
ZTF20aammicx,SN Ia
ZTF20aammnnm,SN Ia
ZTF20aamntsk,SN Ia
ZTF20aamnvij,SN Ia
ZTF20aamoaim,SN IIP
ZTF20aamovgw,SN Ia
ZTF20aamqxyi,SN Ia
ZTF20aamrreb,SN IIn
ZTF20aamsjws,SN Ia
ZTF20aamttmo,SN Ia
ZTF20aamttni,SN Ia
ZTF20aamuqwn,SN Ia
ZTF20aamurxn,SN Ia
ZTF20aamxuwl,SN IIP
ZTF20aanadlu,SN Ia
ZTF20aanadof,SN IIP
ZTF20aanafck,SN Ia
ZTF20aanafwi,SN Ia
ZTF20aanaibf,SN Ia
ZTF20aanbfbf,SN Ia
ZTF20aanbvqg,SN Ia
ZTF20aandwrl,SN Ia
ZTF20aannodx,SN Ia
ZTF20aanrdek,SN Ia-02cx
ZTF20aansktb,SN Ia
ZTF20aansmlm,SN Ia
ZTF20aansmsj,SN Ia
ZTF20aanvmdt,SN Ib
ZTF20aanvpzo,SN Ia
ZTF20aanvqbi,SN IIP
ZTF20aanvqhk,SN Ia
ZTF20aanvsds,SN Ia
ZTF20aanyxvu,SN Ia
ZTF20aaodkvl,SN Ia
ZTF20aaoffej,SN IIP
ZTF20aaogrqe,SN Ia
ZTF20aaoldej,SN IIP
ZTF20aaolusw,SN Ia
ZTF20aaomeaa,SN Ia
ZTF20aaomtwl,SN Ia
ZTF20aaoojli,SN Ia
ZTF20aaophpu,SN IIP
ZTF20aaormnl,SN Ia
ZTF20aaosuzy,SN Ia
ZTF20aapadwx,SN Ia
ZTF20aapcbmc,SN Ic-BL
ZTF20aapcmur,SN Ia
ZTF20aapdgaw,SN Ia
ZTF20aapjiwl,SN IIP
ZTF20aapnqbw,SN Ib
ZTF20aappcup,SN Ia
ZTF20aappgod,SN Ia
ZTF20aaqepvb,SN IIP
ZTF20aaqhtcd,SN Ia
ZTF20aaqpxtm,SN Ia
ZTF20aaqrddh,SN Ia
ZTF20aaqvzko,SN Ia
ZTF20aarbktd,SN IIP
ZTF20aarbozi,SN Ia
ZTF20aarbvub,SN IIP
ZTF20aarcpql,SN Ia
ZTF20aarenrz,SN II
ZTF20aarkdoj,SN Ia
ZTF20aarucek,SN Ia
ZTF20aascttq,SN Ia
ZTF20aasctts,SN Ia
ZTF20aascwvz,SN Ia
ZTF20aasfaxj,SN Ia
ZTF20aasfhia,SN IIP
ZTF20aasijew,SN IIP
ZTF20aasitrr,SN Ia
ZTF20aasivxr,SN Ia
ZTF20aasiwcu,SN Ia
ZTF20aasjzgc,SN Ia
ZTF20aasjzhg,SN II
ZTF20aaskdhj,SN Ib
ZTF20aasmueu,SN Ia
ZTF20aasoarv,SN Ia
ZTF20aaspvan,SN IIP
ZTF20aasxerr,SN Ia
ZTF20aaszzez,SN Ia
ZTF20aatpoeh,SN Ia
ZTF20aatpqps,SN Ia
ZTF20aatpwaf,SN Ia
ZTF20aatpxkq,SN Ia
ZTF20aatqene,SN II
ZTF20aatqesi,SN IIP
ZTF20aatqief,SN Ia
ZTF20aattoch,SN IIP
ZTF20aattotq,SN Ia
ZTF20aattqbi,SN Ia
ZTF20aattqcv,SN Ia
ZTF20aattqle,SN IIP
ZTF20aattqnm,SN Ia
ZTF20aattqye,SN Ia
ZTF20aattriw,SN Ia
ZTF20aattyuz,SLSN-I
ZTF20aattztb,SN IIn
ZTF20aatulug,SN Ia
ZTF20aatuqps,SN Ia
ZTF20aatvqbu,SN
ZTF20aatvupb,SN IIP
ZTF20aatvzmm,SN Ia
ZTF20aatxnxq,SN Ia
ZTF20aatxryt,SN Ia-CSM
ZTF20aatzfin,SN Ia
ZTF20aatzwgk,SN Ia-91bg
ZTF20aaulajo,SN IIP
ZTF20aaullwz,SN IIP
ZTF20aaulzvl,SN Ia
ZTF20aaumlmu,SN IIP
ZTF20aaummmc,SN Ia
ZTF20aaumnfl,SN Ia
ZTF20aaumsrr,SN Ia
ZTF20aauodrj,SN IIP
ZTF20aauoipy,SN IIP
ZTF20aauomaf,SN Ia
ZTF20aauompx,SN IIP
ZTF20aauonld,SN Ia
ZTF20aauooag,SN Ia
ZTF20aauqhka,SN IIP
ZTF20aauqlwv,SN IIP
ZTF20aauqoim,SN Ia
ZTF20aauqrpe,SN Ia
ZTF20aauqtcp,SN Ia
ZTF20aaurexl,SN Ic-BL
ZTF20aaurfcm,SN Ia
ZTF20aaurfhs,SN IIP
ZTF20aaurfnl,SN Ic
ZTF20aaurgib,SN IIP
ZTF20aaurhio,SN Ia
ZTF20aaurhzc,SN Ia
ZTF20aaurjzv,SN Ia
ZTF20aaurknv,SN Ia
ZTF20aaurmtf,SN Ia
ZTF20aaurucm,SN Ia
ZTF20aaurwes,SN Ia
ZTF20aaurwih,SN Ia
ZTF20aaurzce,SN Ia
ZTF20aausahr,SN IIP
ZTF20aausxam,SN Ia
ZTF20aautscv,SN Ia
ZTF20aautzif,SN Ia
ZTF20aautzig,SN Ia
ZTF20aauuiri,SN Ia
ZTF20aauvbez,SN IIP
ZTF20aauvjws,SN IIP
ZTF20aauvmix,SN Ia
ZTF20aauwjla,SN Ia
ZTF20aauwjmw,SN Ia
ZTF20aauxgjf,SN Ia
ZTF20aauzoca,SN Ia
ZTF20aavcvrm,SN Ic-BL
ZTF20aavdcxo,SN IIP
ZTF20aavdgib,SN Ia
ZTF20aavgcnu,SN Ic
ZTF20aavhire,SN Ia
ZTF20aavhixe,SN IIn
ZTF20aavhqvo,SN Ia
ZTF20aavnnat,SN Ia
ZTF20aavnnkm,SN Ia
ZTF20aavnnqo,SN Ia
ZTF20aavnnzx,SN Ia-pec
ZTF20aavogex,SN II
ZTF20aavpnqt,SN Ia
ZTF20aavptjf,SN IIP
ZTF20aavpyxo,SN IIP
ZTF20aavqfli,SN Ia
ZTF20aavrkxw,SN Ia
ZTF20aavrloz,SN Ia
ZTF20aavrukn,SN Ia
ZTF20aavrzha,SN Ia
ZTF20aavtdxj,SN Ia
ZTF20aavvjie,SN Ia
ZTF20aavvzlw,SN Ia
ZTF20aavzffg,SN Ib
ZTF20aavzlxm,SN Ia
ZTF20aawadcp,SN Ia
ZTF20aawcjrx,SN Ia
ZTF20aawdjlp,SN Ia
ZTF20aawgrcu,SN IIP
ZTF20aawihxz,SN
ZTF20aawiicr,SN IIP
ZTF20aawijco,SN IIn
ZTF20aawmlfq,SN Ia
ZTF20aawoojh,SN Ia
ZTF20aawqywr,SN Ia
ZTF20aawrmcm,SN II
ZTF20aawxpru,SN IIP
ZTF20aawxsit,SN Ia-02cx
ZTF20aaxablt,SN Ia
ZTF20aaxagnm,SN Ia
ZTF20aaxahpk,SN Ia
ZTF20aaxbvkt,SN Ia
ZTF20aaxccrm,SN Ia
ZTF20aaxfzhw,SN Ia
ZTF20aaxhzhc,SN IIb
ZTF20aaxicpu,SN Ia
ZTF20aaxmtxg,SN Ia
ZTF20aaxndzx,SN Ia
ZTF20aaxunbm,SN IIP
ZTF20aaxuwuh,SN Ia
ZTF20aaxxcms,SN Ia
ZTF20aaxxepr,SN Ia
ZTF20aaxxhib,SN Ia
ZTF20aaybvye,SN Ia
ZTF20aaydgsu,SN Ia
ZTF20aayeims,SN Ia
ZTF20aayhacx,SN Ia-18byg
ZTF20aayjxdv,SN Ia
ZTF20aayjyhp,SN Ia
ZTF20aaymbjk,SN Ia
ZTF20aayprqz,SLSN-I
ZTF20aayrobw,SN IIP
ZTF20aayubpi,SN Ia
ZTF20aayvmyh,SN IIn
ZTF20aayvqhl,SN Ia
ZTF20aayvubx,SN Ia
ZTF20aayvymx,SN Ia
ZTF20aaywban,SN Ia
ZTF20aayxdse,SN IIP
ZTF20aayxldg,SN Ia
ZTF20aazcnrv,SN IIP
ZTF20aazdsjr,SN Ia
ZTF20aazdsty,SN Ia
ZTF20aazdxlx,SN Ia
ZTF20aazewhe,SN Ia
ZTF20aazffau,SN IIn
ZTF20aazgxgk,SN Ia
ZTF20aazhtvi,SN Ia
ZTF20aazhzna,SN Ia
ZTF20aazjwgh,SN Ia
ZTF20aazkjfv,SN Ic-BL
ZTF20aazlvht,SN Ia
ZTF20aazooyu,SN Ia
ZTF20aazoqmh,SN Ia
ZTF20aazpaki,SN Ia
ZTF20aazpapu,SN Ia
ZTF20aazpoif,SN Ia
ZTF20aazpwen,SN Ia
ZTF20aazpyhy,SN Ic
ZTF20aazquhc,SN Ia
ZTF20aazrxef,SN IIP
ZTF20aazstdx,SN Ia
ZTF20aazswwk,SN IIP
ZTF20aazsyvu,SN Ia
ZTF20aazwuin,SN Ia
ZTF20aazxvox,SN Ia
ZTF20aazymxi,SN Ia
ZTF20abafzxx,SN Ia
ZTF20abahhml,SN Ia
ZTF20abahpah,SN Ia
ZTF20abahplv,SN IIP
ZTF20abajdvf,SN Ia
ZTF20abajtzc,SN Ia
ZTF20abaknoz,SN Ia
ZTF20abapvvq,SN Ia
ZTF20abapyxl,SN Ia
ZTF20abarsvz,SN Ia
ZTF20abaslyx,SN IIP
ZTF20abasxmb,SN Ia
ZTF20abaszgh,SN Ib
ZTF20abatdly,SN Ia
ZTF20abatfzl,SN Ia
ZTF20abavnaw,SN Ia
ZTF20abavxpk,SN Ia
ZTF20abawgdl,SN Ia
ZTF20abawtpy,SN Ia
ZTF20abazekd,SN Ia
ZTF20abazgfi,SN Ia
ZTF20abbblms,SN Ia
ZTF20abbbumr,SN Ia
ZTF20abbeeyt,SN Ia
ZTF20abbhrrt,SN Ib
ZTF20abbhyxu,SN Ia
ZTF20abbihor,SN Ia
ZTF20abbjwgc,SN Ia
ZTF20abbozif,SN Ia
ZTF20abbpkpa,SN IIP
ZTF20abbplei,SN Ic-BL
ZTF20abbpory,SN Ia
ZTF20abbqfoi,SN IIP
ZTF20abbrptu,SN Ia
ZTF20abbumno,SN II
ZTF20abbzmue,SN Ia
ZTF20abccixp,SN IIP
ZTF20abcgjvq,SN Ia
ZTF20abcgkom,SN IIP
ZTF20abchbds,SN Ia
ZTF20abchhuw,SN Ia
ZTF20abcsbux,SN Ia
ZTF20abcwuwg,SN Ia
ZTF20abcxnbb,SN Ia
ZTF20abcxnfl,SN I
ZTF20abcxnkh,SN Ia
ZTF20abdajyr,SN Ia
ZTF20abdkdga,SN IIP
ZTF20abdnpdo,SN Ic
ZTF20abdsunu,SN Ia
ZTF20abdtiti,SN Ia
ZTF20abdxouw,SN Ia
ZTF20abdxuew,SN Ia
ZTF20abdzrxo,SN Ia
ZTF20abedygm,SN Ia
ZTF20abedyov,SN Ia
ZTF20abeeyre,SN Ia
ZTF20abeeyrn,SN Ia
ZTF20abeeyrs,SN Ia
ZTF20abeeytg,SN Ia
ZTF20abeezca,SN Ic
ZTF20abeezqx,SN Ia
ZTF20abefaya,SN Ia
ZTF20abefbiq,SN Ia
ZTF20abefbnz,SN Ia
ZTF20abefdvd,SN Ia
ZTF20abefyha,SN Ia
ZTF20abefzfc,SN Ia
ZTF20abegate,SN Ia
ZTF20abegirf,SN IIP
ZTF20abegiry,SN Ia
ZTF20abeglzu,SN Ia-pec
ZTF20abegoix,SN Ia
ZTF20abegopd,SN Ia-91bg
ZTF20abehvas,SN Ia
ZTF20abeimho,SN Ia
ZTF20abejvpr,SN Ia
ZTF20abekbzp,SN IIP
ZTF20abeldyn,SN Ia
ZTF20abeljuj,SN Ia
ZTF20abelnha,SN Ia
ZTF20abeohfn,SN IIP
ZTF20abeoicg,SN Ia
ZTF20abeolig,SN Ia
ZTF20abeolsw,SN Ia
ZTF20abepklv,SN IIP
ZTF20abeqsrm,SN Ia
ZTF20abexyxk,SN Ia
ZTF20abeyqmx,SN Ia
ZTF20abeyvwv,SN Ia
ZTF20abfadah,SN Ib
ZTF20abfcrzj,SN IIb
ZTF20abfcshg,SN Ia
ZTF20abfcsnk,SN Ia
ZTF20abfcszi,Tidal Disruption Event
ZTF20abfehpe,SN IIP
ZTF20abfemvr,SN Ia
ZTF20abffaxl,SN Ia
ZTF20abfhway,SN Ia
ZTF20abfhzhm,SN Ia
ZTF20abfklsy,SN Ia
ZTF20abfqeef,SN Ia
ZTF20abfsemq,SN Ia
ZTF20abfybms,SN Ia
ZTF20abfyriw,SN Ia
ZTF20abgakbv,SN Ia
ZTF20abgaovd,SN Ia
ZTF20abgbdeh,SN Ia
ZTF20abgbfyk,SN Ia
ZTF20abgbiet,SN Ia
ZTF20abgbuly,SN IIb
ZTF20abgbvgl,SN Ia
ZTF20abgbvrf,SN
ZTF20abgbwmt,SN Ia
ZTF20abgbxfm,SN Ia
ZTF20abgbxvb,SN Ib
ZTF20abgbxzn,SN Ia
ZTF20abgdspk,SN Ia
ZTF20abgdtmv,SN Ia
ZTF20abgevcw,SN Ia
ZTF20abgfekk,SN Ia
ZTF20abgfljj,SN Ia
ZTF20abgfvav,SN Ia
ZTF20abgijph,SN Ia
ZTF20abglyot,SN Ia
ZTF20abgoocl,SN IIn
ZTF20abgpksj,SN Ia
ZTF20abgtran,SN Ia
ZTF20abgtvhl,SN IIP
ZTF20abgwffm,SN Ia
ZTF20abgwgqj,SN Ia
ZTF20abgzvff,SN Ia
ZTF20abhjghg,SN Ia
ZTF20abhmawq,SN
ZTF20abhmnom,SN Ia
ZTF20abhrmxh,SN Ia
ZTF20abhvnzc,SN Ia-91bg
ZTF20abhzgly,SN Ia
ZTF20abirxmf,SN Ia
ZTF20abiscvb,SN I
ZTF20abisvtr,SN Ia
ZTF20abisysx,AGN
ZTF20abixkhh,SN Ia
ZTF20abixkpg,SN Ia
ZTF20abjaapj,SN IIP
ZTF20abjatqy,SN IIP
ZTF20abjbiqf,SN Ia
ZTF20abjcuep,SN Ia
ZTF20abjfufv,SN Ia
ZTF20abjgfac,SN Ia
ZTF20abjkvyt,SN Ia
ZTF20abjkxwa,SN Ia
ZTF20abjlaim,SN Ia
ZTF20abjonjs,SN IIP
ZTF20abjpvce,SN Ib
ZTF20abjrror,SN Ia
ZTF20abjubmm,SN Ia
ZTF20abjuxoy,SN IIP
ZTF20abjwuuv,SN Ia
ZTF20abjwvae,Tidal Disruption Event
ZTF20abjwvdh,SN Ia
ZTF20abjxrhg,SN Ia
ZTF20abjxwga,SN Ia
ZTF20abjyorg,SN IIP
ZTF20abjyoty,SN IIP
ZTF20abkcril,SN Ia
ZTF20abkdxng,SN Ia
ZTF20abkfhzy,SN Ia
ZTF20abkgypx,SN Ia
ZTF20abkhhjn,SN Ia
ZTF20abkhibz,SN Ia
ZTF20abkhtbc,SN Ia
ZTF20abkhtev,SN Ib
ZTF20abkiarz,SN Ic
ZTF20abkkuhh,SN IIP
ZTF20abkloyg,SN Ia
ZTF20abkwvgc,SN Ia
ZTF20abkzhpk,SN Ia
ZTF20ablagfg,SN Ia
ZTF20ableiem,SN Ia
ZTF20abliiex,SN IIP
ZTF20ablklei,SN IIP
ZTF20ablkswc,SN Ia
ZTF20ablnqzc,SN IIP
ZTF20ablqacl,SN IIP
ZTF20ablvukx,SN Ia
ZTF20ablxtlp,SN Ia
ZTF20abmapla,SN Ia
ZTF20abmarcv,SN Ia
ZTF20abmbxrq,SN Ia
ZTF20abmbycd,SN Ia
ZTF20abmcwtd,SN Ia
ZTF20abmcxaf,SN IIP
ZTF20abmdacd,SN Ib/c
ZTF20abmectx,SN Ia
ZTF20abmihnc,SN IIP
ZTF20abmlxrx,SN Ia-CSM
ZTF20abmmkyv,SN Ia
ZTF20abmoakx,SN IIP
ZTF20abmsppe,SN Ia
ZTF20abmsqaa,SN Ia
ZTF20abmsqpr,SN Ia
ZTF20abmsxxr,SN Ia
ZTF20abmtaya,SN IIP
ZTF20abmubmh,SN Ia
ZTF20abmxovj,SN Ia
ZTF20abmxstg,SN Ia
ZTF20abmxtnh,SN Ia
ZTF20abmzfql,SN Ia
ZTF20abnbilr,SN Ia
ZTF20abndzyc,SN Ia
ZTF20abnlsww,SN Ia
ZTF20abnnfpv,SN IIP
ZTF20abnnftk,SN Ia
ZTF20abnofwd,SN Ia
ZTF20abnorit,Tidal Disruption Event
ZTF20abnrdse,SN Ia
ZTF20abnvdem,SN Ia
ZTF20abobpcb,SLSN-I
ZTF20abodgpt,SN Ia
ZTF20abonvte,SN IIn
ZTF20aborzxc,SN Ic
ZTF20abowpvf,SN Ia
ZTF20aboytzr,SN Ia-03fg
ZTF20aboyujf,SN Ia
ZTF20abozqdj,SN Ic
ZTF20abpeyat,SN Ia
ZTF20abpglei,SN Ia
ZTF20abpmqnr,SN IIn
ZTF20abpqdgh,SN Ia
ZTF20abpqenl,SN Ia
ZTF20abpsbyg,SN Ia
ZTF20abpscln,SN Ia
ZTF20abpubll,SN Ia
ZTF20abpucsd,SN Ia
ZTF20abpuijn,SN Ia
ZTF20abpuxcc,SN Ic
ZTF20abpuxna,SN IIP
ZTF20abpuyau,SN Ia
ZTF20abpvhij,SN Ia
ZTF20abpvhlg,SN IIP
ZTF20abpvhqv,SN Ic
ZTF20abpvolc,SN Ia
ZTF20abpyplw,SN Ia
ZTF20abpyxja,SN Ia
ZTF20abqaqgv,SN Ia
ZTF20abqbzuv,SN Ia
ZTF20abqcvtk,SN Ia
ZTF20abqdkne,SN Ic
ZTF20abqdqyh,SN IIP
ZTF20abqefja,SN Ia
ZTF20abqetet,SN Ia
ZTF20abqferm,SN IIP
ZTF20abqfgee,SN Ia
ZTF20abqgbum,SN IIn
ZTF20abqgzhh,SN Ia
ZTF20abqhnqq,SN Ia
ZTF20abqhsxb,Novae
ZTF20abqkbfx,SN Ia-CSM
ZTF20abqkmlp,SN Ia
ZTF20abqlmwn,SN IIP
ZTF20abqmmhn,SN Ia
ZTF20abqmtsh,SN Ia
ZTF20abqnctf,SN Ia
ZTF20abqnztv,SN Ia
ZTF20abqofgc,SN Ia
ZTF20abqosnh,SN Ia
ZTF20abqqwui,SN Ia
ZTF20abrcnbr,SN Ib/c
ZTF20abrdvpj,SN Ia
ZTF20abrffom,SN Ia-02cx
ZTF20abrgyhd,SN Ia
ZTF20abrgzfn,SLSN-II
ZTF20abrhlfb,SN Ia
ZTF20abrmmah,SN Ic-BL
ZTF20abrnavu,SN Ia
ZTF20abrnklh,SN Ia
ZTF20abrnvnn,SN IIP
ZTF20abrnvwf,SN Ia
ZTF20absfrbq,SN Ia
ZTF20absgwch,SN II
ZTF20absvwdh,SN Ia
ZTF20abswdbg,SN Ic-BL
ZTF20abswgbn,SN Ia
ZTF20abszyjg,SN Ia
ZTF20abszzlp,SN Ia
ZTF20abtajxq,SN Ia
ZTF20abtcijp,SN Ia
ZTF20abtfnpl,SN Ia
ZTF20abthxfr,SN Ia
ZTF20abtjjhb,SN IIn
ZTF20abtkjfw,SN Ic
ZTF20abtnpwt,SN Ia
ZTF20abtsecq,SN Ia
ZTF20abucjsa,SN Ia
ZTF20abucvpo,SN Ia
ZTF20abujoya,SN Ia
ZTF20abuojuw,SN Ia
ZTF20abupbub,SN Ia
ZTF20abupxie,SN IIP
ZTF20abuqali,SN IIP
ZTF20abushtf,SN Ia
ZTF20abusrwm,SN Ic
ZTF20abuusst,SN Ia
ZTF20abvaida,SN Ia
ZTF20abvowvw,SN Ia
ZTF20abvqibv,SN Ia
ZTF20abvquuo,SN Ib
ZTF20abvtozi,SN Ia
ZTF20abvtybi,SN IIP
ZTF20abvyare,SN Ia
ZTF20abvycao,SN Ia
ZTF20abvycvf,SN Ia
ZTF20abvykmy,SN Ia
ZTF20abwaoey,SN Ia
ZTF20abwavab,SN Ia-91T
ZTF20abwcnhm,SN Ia
ZTF20abwdaeo,SN IIP
ZTF20abwdwoa,SN Ia
ZTF20abwkqxd,SN Ia
ZTF20abwktfx,SN Ia
ZTF20abwrcmq,SN Ia
ZTF20abwtifz,Tidal Disruption Event
ZTF20abwvswy,SN I
ZTF20abwxywy,SN Ic
ZTF20abwynwj,SN Ia
ZTF20abwyyjc,SN Ia
ZTF20abxcycq,SN Ia
ZTF20abxgwjr,SN Ia
ZTF20abxgxjd,SN Ia
ZTF20abxhigx,SN Ia
ZTF20abxjefm,SN Ia-91T
ZTF20abxlham,SN Ia
ZTF20abxmgny,SN Ia
ZTF20abxmwwd,SN IIP
ZTF20abxpoxd,SN Ic
ZTF20abxpzxg,SN Ia
ZTF20abxrsjb,SN Ia
ZTF20abxtiyh,SN Ia
ZTF20abxwreg,SN Ia
ZTF20abxxvzp,SN Ia
ZTF20abxxzxy,SN Ia
ZTF20abxyaaf,SN Ic
ZTF20abxyadt,SN Ia
ZTF20abxyajd,SN Ia
ZTF20abxyaje,SN IIP
ZTF20abxyaqc,SN Ia
ZTF20abxyauq,SN IIP
ZTF20abxyddt,SN I
ZTF20abxyfye,SN Ia
ZTF20abxyggc,SN Ia
ZTF20abxyifx,SN IIP
ZTF20abxyiqi,SN IIP
ZTF20abxyjfg,SN Ia
ZTF20abybeex,SN IIP
ZTF20abydkrl,SN Ia
ZTF20abyfgri,SN Ia
ZTF20abygigy,SN Ia
ZTF20abyiohf,SN Ia
ZTF20abyiycy,SN Ia
ZTF20abyjopm,SN Ia
ZTF20abyjoxb,SN Ia
ZTF20abyjpxx,SN Ia
ZTF20abykfsr,SN IIP
ZTF20abylbuf,SN Ia
ZTF20abyleyk,SN Ia
ZTF20abypkpz,SN Ia
ZTF20abyppuk,SN Ia
ZTF20abyqdyg,SN Ia
ZTF20abyskia,SN Ia
ZTF20abysqxw,SN Ia
ZTF20abysxbk,SN Ib
ZTF20abyvtds,SN Ia
ZTF20abywoaa,SN IIP
ZTF20abywpkl,SN Ia
ZTF20abywspv,SN Ia
ZTF20abywsut,SN Ic
ZTF20abywydb,SN IIP
ZTF20abywzvj,SN Ia
ZTF20abyxcib,SN Ia
ZTF20abyxnjo,SN Ia
ZTF20abyxuky,SN Ia
ZTF20abyyfmw,SN Ia
ZTF20abyylgi,SN IIP
ZTF20abyzbxa,SN Ia
ZTF20abyzgzj,SN Ia
ZTF20abyznqs,SN Ib
ZTF20abyzomt,SN IIP
ZTF20abyzprl,SN IIP
ZTF20abzaknn,SN Ia
ZTF20abzcokv,SN Ia
ZTF20abzcsbt,SN Ia
ZTF20abzetdf,SN Ia
ZTF20abzgegm,SN IIP
ZTF20abzgfhl,SN Ia
ZTF20abzhwtq,SN Ia
ZTF20abzjads,SN Ia
ZTF20abzjcdg,SN Ic
ZTF20abzjoxd,SN IIn
ZTF20abzjpsv,SN Ia
ZTF20abzjvse,SN Ia
ZTF20abzoaas,SN IIP
ZTF20abzpxxu,SN Ia
ZTF20abztkiv,SN IIP
ZTF20abzvxyk,SN Ia
ZTF20acaczen,SN Ia
ZTF20acauthg,SN Ia
ZTF20acbakkg,SN Ia-91bg
ZTF20acbcfaa,SN IIn
ZTF20acbeanu,SN Ia
ZTF20acbekkx,SN IIn
ZTF20acberfr,SN Ia
ZTF20acbnwyb,SN Ia
ZTF20acbttnt,SN Ia
ZTF20accagnf,SN Ia
ZTF20accdijx,SN IIP
ZTF20acchxpm,SN Ia
ZTF20accmtgt,SN Ia
ZTF20accmutv,SN Ia
ZTF20accoccp,SN Ia
ZTF20accovje,SN Ia
ZTF20accrldu,SN IIP
ZTF20accsfkt,SN Ia
ZTF20acctbbw,SN Ia
ZTF20accxqqo,SN Ia
ZTF20accxzmn,SN Ia
ZTF20acdafau,SN Ia
ZTF20acdalpf,SN Ia
ZTF20acdqjeq,SN Ia
ZTF20acduffd,SN Ia-91bg
ZTF20acebgre,SN Ia
ZTF20acebweq,SN Ia
ZTF20acectxy,SN II
ZTF20aceeeuz,Novae
ZTF20acehyxd,SN Ia
ZTF20aceqoer,SN Ia
ZTF20acexvcz,SN Ia
ZTF20acezpem,SN Ia
ZTF20acfaonm,SN Ia
ZTF20acfasbq,SN Ia
ZTF20acfkkyf,SN Ia
ZTF20acfnuee,SN Ia
ZTF20acfqeve,SN IIn
ZTF20acfqngt,SN Ic
ZTF20acfvqdz,SN IIP
ZTF20acfvqjl,SN Ia
ZTF20acfvsze,SN Ia
ZTF20acfwrln,SN IIP
ZTF20acgbkji,SN Ia
ZTF20acgcgnf,SN Ia
ZTF20acgchsp,SN II
ZTF20acggqfs,SN II
ZTF20acggvnn,SN II
ZTF20acggxac,SN Ia
ZTF20acggzxc,SN Ia
ZTF20acghodf,SN IIn
ZTF20acgided,SN IIP
ZTF20acgiglu,SN IIb
ZTF20acgkbjz,SN Ia
ZTF20acgkuay,SN Ia
ZTF20acgmqgv,SN Ia
ZTF20acgmvsn,SN Ia
ZTF20acgnbvv,SN Ia
ZTF20acgnelh,SN II
ZTF20acgnenc,SN IIP
ZTF20acgnrqu,SN Ia
ZTF20acgnzhj,SN Ia
ZTF20acgoxns,SN II
ZTF20acgpigm,SN Ia
ZTF20acgpngg,SN Ia
ZTF20acgpqqr,SN Ia
ZTF20acgprcg,SN Ia
ZTF20acgremo,SN Ia
ZTF20acgrvqo,SN Ia
ZTF20acgrvtr,SN Ia
ZTF20acgsvwb,SN Ia
ZTF20acgyixo,SN Ia
ZTF20acgyjbh,SN II
ZTF20acgynyw,SN Ia
ZTF20acgyvgs,SN Ia
ZTF20acgzjje,SN Ia
ZTF20acgznau,SN Ia
ZTF20achadaa,SN Ia
ZTF20achatyv,SN Ia
ZTF20achawym,SN Ia
ZTF20achaxsk,SN II
ZTF20achaxvo,SN Ia
ZTF20achbejn,SN IIP
ZTF20achbekh,SN Ia
